ISO_Code_3,Year,Summary,Size of Government,Legal System and Property Rights,Sound Money,Freedom to Trade Internationally,Regulation
GHA,2015,6.489388384968783,8.233937701154499,5.557452122469718,5.657436390475637,5.985192502753304,7.049890260009305
GRC,2015,6.700161290322581,4.345366491044857,6.198858195833059,8.346599009588752,7.841572512662389,6.780481491658075
GTM,2015,7.789736842105264,9.227514115574134,4.922789035069234,9.577289437706732,8.495622839889776,6.719738516819809
GIN,2015,5.260991452991453,4.111886149189955,3.0880490202806765,7.581927138766092,4.769025504840714,6.759687374706665
GNB,2015,4.976538536269192,5.930992186023973,2.7371612470101936,6.302525521636855,5.4481185133366745,4.357119786825442
GUY,2015,6.798319039451116,7.135483822007656,4.865465711946172,8.236870745217214,6.7725295160775945,6.958319805578063
HTI,2015,6.729608034100533,7.983984695643022,2.5619692702676558,7.79347276990785,8.302640520933753,7.003771268063113
HND,2015,7.289645390070922,8.923585045784892,4.2267548151137,9.32749682623433,6.990229538724243,6.995054815389503
HKG,2015,8.969558139534888,8.599335597907238,7.946921014751785,9.551746318263461,9.339720743673054,9.393124633104748
HUN,2015,7.4796689655172415,5.412631935898935,6.184214157452107,9.837553292975155,8.218359657905301,7.730103520258489
ISL,2015,7.38045219638243,6.215604913114742,8.460984148847796,7.18895571879957,6.945931360410781,8.10130411880494
IND,2015,6.510312035661218,7.511656295157939,5.3655990401575115,8.007014751846171,5.179920593284865,6.501411421747672
IDN,2015,7.20810027704051,8.398041437556593,4.628270196065419,9.28806921753624,7.262005920200575,6.431614883979883
IRN,2015,5.478953722334006,6.323184102849869,3.788071063011755,7.5825875372637235,4.514240903912753,5.175205503549963
IRL,2015,8.359364675984754,6.561707829820574,8.216933475752905,9.534664400864012,8.859413838499862,8.644829558910876
ISR,2015,7.609646739130436,6.499372805564047,5.984152603915451,9.688264233076858,8.384863344356845,7.4849352762807575
ITA,2015,7.699595141700404,6.0731738348253534,6.349522072125366,9.740308721950711,8.663665555400161,7.6650554850099235
JAM,2015,7.769472259810554,8.214415307029883,5.896498107477619,9.261096304521253,7.37619855406989,8.112101588457355
JPN,2015,7.919872286079183,5.6727620675963975,7.707690178190845,9.683288563180085,8.319873802158197,8.218375943341773
JOR,2015,7.489837398373984,7.5608074466746436,4.232052628041858,9.772826722537536,7.979893977122615,7.883948049912532
KAZ,2015,7.200203804347826,7.815859990227526,5.65775255887246,8.688382952816161,6.086553646327239,7.770035597753263
KEN,2015,7.149727403156387,7.671800868055734,4.995370330228889,8.907479504013722,6.715038378326896,7.463914444200401
KOR,2015,7.659676985195155,6.930590900978603,6.49662551033312,9.780144784505344,7.692114850011916,7.399714910269211
KWT,2015,6.590207715133531,5.849355279828328,4.894576060698369,7.767672988876745,7.05332514066491,7.405870314466584
KGZ,2015,6.979985673352436,7.476179968691088,4.803596572063697,8.43439605285321,7.272491781846798,6.898510503119996
LAO,2015,6.450076804915516,7.072356209255293,5.13547825703428,7.407786221571609,6.469474703989846,6.175298834655925
LVA,2015,8.119550128534705,7.192419252367516,6.820092685737898,9.470420693914871,8.619212237307547,8.48991513082299
LBN,2015,7.106959706959707,8.55316470059559,4.299899785552123,9.511765160400222,6.795935177594383,6.373716865869771
LSO,2015,6.791376668378735,5.826476220235411,5.6490305730658426,7.987965124532764,6.937333569732642,7.551368204164822
LBR,2015,6.68972392638037,7.007190793940338,4.378142978336876,9.232469374747966,6.527516134021841,6.308933814411424
LBY,2015,4.930851063829786,5.2245090180360725,3.122612565311795,7.048647291405859,3.292905582513021,5.897692652856219
LTU,2015,8.019744572158366,7.183492714682434,7.039156365453559,9.408840636429,8.34341073434348,8.143714687444358
LUX,2015,7.839602649006623,5.421996853049032,8.25715562632799,9.455880063153609,8.091449221028478,7.994430000087185
MDG,2015,6.369558101472996,8.088810100271163,3.1363075165442895,8.008425598174465,6.760610179399205,5.841580411543928
MWI,2015,5.780333889816361,6.359407415340189,4.924638611792357,6.0754235859613885,5.6162106098719216,5.912073742090756
MYS,2015,7.509782608695653,6.4951898458312405,5.600952146200605,9.616583195759022,7.2859690769604555,8.568272850706421
MLI,2015,5.849999999999999,5.783293349587284,3.6311266067014736,6.964942183434944,6.635509813556073,6.21651913486923
MLT,2015,7.979663648124192,6.80399243647917,6.540000225954931,9.653337738800817,8.641329845601028,8.243036607558219
MRT,2015,5.64303738317757,5.109968785900846,3.0630456992063015,7.71765003387211,5.820394881612992,6.53836387059305
MUS,2015,8.05977186311787,7.902172433591576,6.251974124915181,9.65071682993252,8.414812630095122,8.062681572912163
MEX,2015,7.149957924263675,8.298373247089614,4.785076908187313,8.127382553518208,7.5483793357034905,7.009520308680215
MDA,2015,6.940155807365439,7.5603333898343275,5.052285318977626,7.7476843457406135,7.188517488669251,7.149618665087701
MNG,2015,7.379890560875513,7.139718177850943,6.145095409013247,9.113485369952082,7.197705338546177,7.3176820364477155
MNE,2015,7.050548862115127,5.94562805455184,5.097850639771843,8.437402409501471,8.325426104029207,7.437351390915326
MAR,2015,6.550000000000001,6.572403048533776,5.4959097365683895,7.296185671691134,6.44316255937948,6.961226642546081
MOZ,2015,5.511210191082803,5.482202921421075,4.304897201171011,6.405733190542644,6.063048545387688,5.321594620393943
MMR,2015,5.5306734006734,6.903447601895505,3.5166861254043758,6.066218174315068,5.411281934001383,5.7718063362546195
NAM,2015,6.669848024316109,6.136956172972567,6.454951098224307,6.754522989089946,5.988530988824427,8.008175804618935
NPL,2015,6.5899236641221375,8.406420807039474,4.767386873970042,6.334321491796397,6.553950691377361,6.901933894885498
NLD,2015,7.979703608247422,5.040361894808517,8.388294978954828,9.74953926372528,8.82410752741134,7.889557292884492
NZL,2015,8.629565217391304,6.587397932420593,8.891265889619287,9.653148921758682,8.827331562603261,9.184808147614378
NIC,2015,7.219445255474452,7.263706231378644,4.423678058161835,9.08136652660262,8.14513490843525,7.194038844024594
NER,2015,5.418579752251212,6.703522749518964,3.413541344260855,6.827007783208273,4.9577264256063565,5.20936978748002
NGA,2015,6.650074515648287,8.627067090999553,3.730516331922993,7.999034964849409,5.627377336607681,7.2636292696241105
MKD,2015,7.299804741980476,7.010212115610959,5.006878846143807,8.464367456326222,7.8195045543717345,8.215153718882291
NOR,2015,7.400237154150198,5.274191852811408,8.920759483184293,7.0292115371336426,7.901963138363941,7.88030480604567
OMN,2015,6.620045045045045,4.614062513608864,5.267550259556203,8.476617347977665,8.04490450601928,6.717021394983502
PAK,2015,5.87026490066225,7.896256993484011,3.287397083768146,6.4540605566556355,5.521128664020354,6.200424602063174
PAN,2015,7.809517426273458,8.172586992906426,5.733668632796162,9.035275360831106,8.93075018559584,7.1668486208643305
PNG,2015,5.890453074433657,5.537943236246408,4.2974891180787305,6.563225121128384,6.6861943865860525,6.357503048880115
PRY,2015,7.009928263988523,8.256041638845154,4.292928071591351,9.163294636628644,7.162072558679665,6.1732254501734865
PER,2015,7.749667110519308,7.732564307795105,5.422954584641236,9.447303756450037,8.490267467889641,7.678542053931741
PHL,2015,7.439507042253522,8.573590729285682,4.607371445168444,9.438824615948821,7.048307987673407,7.550864521825342
POL,2015,7.289481268011529,5.7192610901566345,6.420498046953497,8.451065580375946,7.997203011418054,7.845855789705175
PRT,2015,7.689650537634409,6.103273917204827,7.179420801540712,9.663614046176868,8.621689890320974,6.865124627194658
QAT,2015,7.109828571428571,5.937786996847097,5.50252461222877,8.514130364751226,7.904740773600252,7.671909964645832
ROU,2015,7.919767741935485,7.212895310792813,6.322342453087804,9.538492565800412,8.795347346175166,7.708067959884677
RUS,2015,6.590045248868778,6.324390266550765,5.011315914893974,8.264655466582159,6.8647739460929325,6.462779934574767
RWA,2015,7.159623733719249,5.420850451925919,6.026544541682548,9.302778566575737,7.03969062690939,8.002864835346994
SAU,2015,6.271973898640308,4.6778300326987505,4.722247920593156,8.399375534006978,6.961699631143982,6.6259325815121395
SEN,2015,6.000082508250826,7.071053414385414,4.20532926069135,7.070693111278819,6.27664668721597,5.366767917217166
SRB,2015,6.939824304538798,6.836601550323965,5.1587691433588265,8.095742402375105,7.488112648732653,7.106572415825059
SYC,2015,7.5492307692307685,7.271165271751443,5.563703517062895,9.365497074004535,8.05458501583407,7.500775954574752
SLE,2015,5.730417362270451,7.214498697021241,4.301763354073294,7.027088728812942,5.295092620790933,4.833607330732185
SGP,2015,8.819667785496001,7.54989105222073,8.278028095969207,9.8581293280427,9.374925855761,9.02274871357204
SVK,2015,7.519858939150993,5.874377163602027,6.183663894149859,9.734439341216616,8.271081388439727,7.5672213334251754
SVN,2015,7.319543509272469,5.034836182818728,6.615406997963008,9.76732752733745,8.0744373608373,7.1163557865638385
ZAF,2015,6.869512195121952,5.739912271966691,6.360708620318991,8.219730130476735,6.465624617745663,7.543795067376186
ESP,2015,7.799777486910995,6.1630741745328805,7.224631030098423,9.762073929737145,8.298338519005018,7.5620696911953385
LKA,2015,6.75958875520508,8.130003647115299,5.144402813950974,7.994725139960285,5.617850105650889,6.889952026622567
SUR,2015,6.303622489366768,5.142815570507595,5.064999190047343,8.774154999809584,5.832919055891755,6.677520277934699
SWE,2015,7.969458388375162,4.8079141426554495,8.42068485178424,9.851331680816797,8.449003675627132,8.307526439089564
CHE,2015,8.519821002386633,7.719681609030923,8.81138846706866,9.75579707929735,7.748049559908677,8.569174236520968
SYR,2015,4.975897853388408,6.652018526345193,3.0874877628154813,4.815551365640236,4.52306710324004,5.946757927933019
TWN,2015,7.809830949284786,7.546783851247081,6.986220236204576,9.634620443878674,7.488488785951385,7.414307573185615
TJK,2015,6.080786686838124,5.69722667014437,4.557238191946411,7.851825005142368,5.9841273043604595,6.315910636827169
TZA,2015,6.799618902439024,7.310484936598243,5.532281584521966,7.967689947743074,5.994865261669003,7.190709255596287
THA,2015,6.799970544918999,6.893587889161952,5.081153198199588,8.411223754294204,6.684632374072435,6.930288313080017
TLS,2015,6.575068285675083,4.730276468057359,3.826218458397309,8.994841030974316,8.656561470838916,6.653715717088918
TGO,2015,5.581366815719981,6.780415749264814,4.173945673552311,6.8218063591050395,5.051663607234787,5.0599706842299375
TTO,2015,6.920128205128203,6.373178786380541,5.1564521165361885,8.443834400673463,8.13420603988995,6.474590684443387
TUN,2015,6.269704918032785,6.2439248578089765,5.102382286462521,7.026335318629373,6.502331782419319,6.472930835081776
TUR,2015,6.989214175654855,7.308343860434011,5.003061893870467,9.078348482338091,7.116924221144231,6.441317433973698
UGA,2015,7.359749652294854,7.949496635433814,4.52950259710941,8.590545561707842,7.683951960285014,8.055496959714523
UKR,2015,5.391176470588235,6.839282591864,4.654936968927026,3.292231537834103,6.199979181143538,5.9677495349186245
ARE,2015,7.050407608695654,5.544298736491781,4.853335966006726,8.612171577848384,8.414820471519118,7.83438987989631
GBR,2015,8.269274611398965,6.485108383152203,8.238417974144655,9.897126472840867,8.545379097738824,8.158550751364007
USA,2015,8.309573934837095,7.237672837124099,7.7457331080882,9.855787876524293,7.810632045602237,8.891698149051841
URY,2015,7.2896746817538896,6.9154816589473525,5.867233061661156,9.00540449274931,8.062214071334072,6.59368531831537
VEN,2015,2.8215015015015013,5.070539569904699,2.402915596275012,0.9449345936218932,3.0614726399033607,2.6265532279366934
VNM,2015,6.04059097978227,6.474520663745276,4.9859378453699135,6.137648970106359,5.917961610194156,6.668500488085115
YEM,2015,5.9915574798632045,7.416363772302207,2.694643683004154,8.073753331216022,6.653363720820303,5.120120062615856
ZMB,2015,6.9693759512937605,7.277626273817368,5.194841735134937,8.632770948530494,7.227694517456379,6.496287756690034
ZWE,2015,6.449594906009498,6.964752818139097,4.108141664965603,7.859668520401875,6.509231332664787,6.5559696759460335
ALB,2014,7.6699607843137265,7.691667426650698,5.059254007730465,9.732139842287618,8.07983806634057,7.7998188121164365
DZA,2014,5.040155945419103,3.9272941170500504,4.05970007304304,7.2176553943272665,4.476234483972741,5.508708492317389
AGO,2014,5.071418918918919,5.491863503584558,3.348855022904531,6.888776260923073,4.835319813628331,4.7694926996698905
ARG,2014,4.730286885245903,5.727699240561726,4.378594715300615,4.828654750100007,3.1428095599927044,5.5934037371796945
ARM,2014,7.780076433121018,8.025770313173426,5.568124870047917,9.019690605214201,8.731855637811533,7.540605187524285
AUS,2014,8.22976397515528,6.753288948518478,8.32555428792741,9.461122319191931,7.832101261666796,8.75271606480475
AUT,2014,7.909537648612943,5.649238917488228,8.256729381429746,9.611630236051823,8.543384744163948,7.470651824087127
AZE,2014,6.229967845659164,5.051610641315201,4.818059478437081,7.367707079573871,6.902400460032131,7.0239458638077865
BHS,2014,7.250304432215521,9.015013839770269,5.991921621907028,7.25333776748607,5.2840035975682635,8.573834361441838
BHR,2014,7.240307486631017,7.136533704543055,4.056232215603571,9.202009683114708,7.739399663144149,8.074513444127149
BGD,2014,6.119610169491526,8.625384062730946,2.7358100389757505,6.690256335747599,5.645151415300245,6.9252428002988875
BRB,2014,6.730398860398861,7.21907932586003,6.049063321546795,7.054878081727348,6.692825585003599,6.62837323354105
BEL,2014,7.8493495934959325,4.72935394565381,8.111027776334767,9.729880818525178,8.613316332855357,8.050544588780467
BLZ,2014,6.549487179487179,7.2879786689617125,5.3162488987127405,7.250061125592537,6.0030567158401835,6.919023755454307
BEN,2014,6.230429447852759,7.678517914416671,4.380695293936699,6.860279397861137,5.918263867267163,6.313002794292986
BTN,2014,6.664969837486456,7.45691566981055,5.740104352798721,6.895785416858581,5.622966435093574,7.604892507015589
BOL,2014,6.249837662337662,6.145805481998159,4.048538280318555,8.699172034067624,6.71604084694681,5.618009540286241
BIH,2014,6.859791976225855,6.017891684975421,4.888832889585361,8.484513359772711,7.69842677445487,7.189077308175401
BWA,2014,7.3400135869565215,5.559708813504869,6.0848224181279935,8.969734622549662,8.060186941834521,8.01634787819756
BRA,2014,6.429842271293374,6.900140196346766,5.5775860736002985,7.94344603254508,6.748199459433562,4.9702461313572766
BRN,2014,7.138379198036337,6.284382949385446,4.9147126787148645,8.975607555031436,7.1618859854718835,8.31557420150473
BGR,2014,7.670025974025973,7.006970921343934,5.493968119678913,9.49397956639495,8.557068315873911,7.791575978013191
BFA,2014,6.030194805194806,6.316065652871372,3.9553234023482156,6.948157937498296,6.120732946088399,6.816027988458864
BDI,2014,6.039348591549296,6.449360027124573,3.357939144268677,7.979866127718855,5.842771580962089,6.582315509253459
CPV,2014,7.06070959264126,6.962507525905708,6.472982260184228,8.457960175089513,6.713585905940839,6.708783347380598
KHM,2014,7.1108431944206245,8.255633563367711,3.661322487249907,9.263416535782405,7.553534922993586,6.808074565316104
CMR,2014,5.819896013864819,7.242402899277937,3.129597746414165,7.214242804505258,5.1657026281127,6.335878199035035
CAN,2014,8.279398976982094,6.97697346983697,7.946269127795734,9.567807185617543,8.224899392111272,8.697818500744416
CAF,2014,4.773684457745937,5.422595789748103,2.9296163683172765,5.355242687808053,4.942497847112187,5.159418751747556
TCD,2014,5.070863309352517,6.613166719576688,2.847559575911995,6.423887518091251,5.073458481689125,4.3734228154904855
CHL,2014,7.909537648612945,8.03567529887042,6.847016745190933,8.89025356156284,8.431670174808543,7.320337311339554
CHN,2014,6.210095541401274,5.092483031436231,5.128985431465859,8.204967659841067,6.379297527018486,6.240175838900612
