State,Year,EFW,GDP,Population,GDP Per Capita,Log GDP,GDP % Growth,Log Population,Population % Growth,Log GDP Per Capita,GDP Per Capita % Growth,T01,T09,T10,T11,T12,T13,T14,T15,T16,T19,T20,T21,T22,T23,T24,T25,T27,T28,T29,T40,T41,T50,T51,T53,T99,TotalTax,TotalTax/GDP
SD,2010,8.11,37709.2,816.19,46.20149720040676,10.537659375495418,0.03694375756718138,6.704647170997606,0.011236765473332078,3.833012204497811,0.02570699209384797,0.0,742.363,14.766,9.032,63.285,125.223,0.239,3.514,67.747,55.108,0.695,7.68,3.911,28.236,52.822,3.611,0.0,87.747,15.364,0.0,31.157,0.143,0.175,8.41,0.0,1321.228,0.03503728533090068
TN,2010,8.02,255696.1,6355.52,40.23212892100096,12.451744908914232,0.021012262460986975,8.757079005610427,0.00781899392783103,3.6946659033038056,0.013193268533156832,0.0,6130.877,117.516,0.0,555.163,824.795,0.0,10.328,290.438,98.679,1.161,0.296,551.412,32.362,249.577,45.118,7.372,271.796,8.222,172.459,901.617,81.091,124.226,2.251,37.032,10513.788,0.0411182962900099
TX,2010,8.02,1237304.0,25241.9,49.017863156101555,14.028445377042553,0.061956193471155885,10.136260591159513,0.017590693782594258,3.8921847858830416,0.044365499688562515,0.0,19804.177,812.904,37.497,1301.104,3053.538,10.245,639.831,1465.111,4083.631,72.159,8.261,3827.871,96.659,1549.349,102.556,24.947,604.609,165.333,0.0,0.0,0.081,0.0,1856.323,0.0,39516.186,0.03193732987204438
UT,2010,7.98,118098.3,2775.41,42.55165903416072,11.679272607500987,0.039557675699816386,7.928553763014659,0.018910040589674715,3.750718844486328,0.020647635110140783,0.0,1638.906,41.26,0.0,103.119,351.449,0.0,28.817,58.676,185.46,1.936,0.0,3.581,28.418,292.359,13.806,0.0,43.906,5.89,2104.641,245.98,0.061,0.0,89.162,0.0,5237.427,0.044348030411953426
VT,2010,7.89,27113.3,625.89,43.31959289971081,10.207779661384924,0.04691332820215344,6.439174636809892,0.0017110285534549519,3.768605024575032,0.04520229964869893,941.894,311.14,20.552,0.0,55.825,99.278,0.0,12.363,70.058,276.12,0.381,0.037,1.7,6.585,72.214,7.241,0.0,16.641,1.759,489.107,85.178,14.165,24.808,0.0,4.341,2511.387,0.09262564866689042
VA,2010,8.03,423563.9,8024.0,52.7871261216351,12.956459667170336,0.033909375302922484,8.990192329641772,0.012296125942754088,3.966267337528564,0.021613249360168396,31.181,3543.21,182.381,0.112,414.165,882.919,0.0,158.487,175.581,514.797,11.7,0.086,54.145,24.432,339.581,58.743,0.0,162.137,4.369,8659.47,789.655,5.67,289.488,1.882,106.864,16411.055,0.03874516926489722
WA,2010,7.92,365799.7,6743.01,54.24872571744666,12.809841194818281,0.03362126984456104,8.81626169175291,0.011271934439516684,3.993579503065372,0.022349335405046133,1822.278,9607.285,282.555,0.0,405.923,1196.688,2.049,448.251,426.265,480.003,12.676,7.061,25.834,35.222,463.075,66.666,18.059,241.255,63.393,0.0,0.0,81.72,398.991,20.905,0.0,16106.154,0.04402998143519527
WV,2010,7.94,65304.7,1854.26,35.218739551087765,11.086819288172114,0.035413542799311415,7.525240973618169,0.0035007761223173617,3.561578314553944,0.03191276667699272,5.834,1156.513,8.41,31.726,143.912,390.916,1.063,169.16,114.128,325.195,22.422,0.193,6.14,1.061,3.381,97.142,0.408,9.658,3.051,1521.895,237.159,0.1,7.933,546.304,0.0,4803.704,0.07355831969215079
WI,2010,7.86,254615.2,5690.54,44.74359199654163,12.447508664815917,0.03638067772167908,8.646560425956531,0.003746549215939865,3.800948238859386,0.032634128505738325,142.653,3944.26,53.792,0.333,146.886,972.979,0.306,350.58,704.156,513.547,1.682,0.597,18.231,71.686,471.556,42.309,39.565,183.214,4.34,5791.991,851.537,0.872,44.308,5.004,12.185,14368.569000000001,0.056432487141380404
WY,2010,7.92,37442.6,564.53,66.32526172214054,10.530564372624818,0.0369151998491688,6.335993526553158,0.008324635846951978,4.194570846071661,0.02859056400221771,377.209,789.413,1.644,0.0,25.617,66.777,0.153,4.254,26.375,1.248,0.0,0.0,11.666,35.955,65.895,2.188,0.0,23.348,0.0,0.0,0.0,0.028,0.0,721.002,5.488,2158.2599999999998,0.05764183042844247
AL,2011,8.01,181929.9,4799.64,37.904905367902586,12.111376727028741,0.03615279002573324,8.476296194083341,0.0029483128037579576,3.6350805329453983,0.03320447722197439,315.698,2174.639,167.871,0.09,271.835,548.265,1.973,772.003,136.611,501.84,3.967,0.0,109.434,21.053,199.97,21.001,11.792,128.898,0.002,2795.906,301.178,0.082,31.901,115.975,0.0,8631.984,0.047446758339338396
AK,2011,7.83,56333.9,722.35,77.98698691769917,10.939051764358105,0.06199185147688624,6.5825097859753905,0.01165483523260935,4.356541978382715,0.05033701624427689,184.254,0.0,35.747,8.321,55.713,39.617,0.0,3.923,70.918,41.775,1.806,0.001,0.0,26.79,58.285,0.0,0.619,41.889,8.499,0.0,720.733,0.0,0.0,4238.789,0.0,5537.678999999999,0.09830100525616013
AZ,2011,7.96,257881.1,6473.42,39.83691773436607,12.460253904965327,0.03856476547445631,8.77545984134711,0.010260354158075913,3.6847940636182166,0.028304411316380396,758.304,5874.113,63.365,0.532,444.421,774.633,0.321,23.047,327.8,115.177,7.503,0.0,10.716,28.169,202.588,27.942,18.338,119.669,4.013,2863.658,560.236,0.437,0.0,40.237,0.0,12265.219000000001,0.04756152738607056
AR,2011,7.8,105107.8,2941.04,35.738310257595955,11.562741769144544,0.04015512403207744,7.9865185392775535,0.006494946966908444,3.576223229866991,0.033660177065168106,961.13,2736.946,46.781,15.02,153.766,468.525,4.098,0.0,245.29,206.556,4.28,0.479,24.708,20.975,143.329,17.053,8.455,118.74,0.827,2270.383,376.874,0.003,23.18,79.656,25.77,7952.8240000000005,0.07566349975929475
CA,2011,7.84,2049336.8,37636.31,54.451055377107906,14.53302678657811,0.037701582615127904,10.535724554887292,0.008451957876522087,3.997302231690817,0.029249624738604485,3207.301,33465.174,334.178,0.0,2307.022,5705.527,13.548,790.501,905.245,4095.264,51.535,15.285,52.094,91.648,3090.61,268.749,392.03,4220.434,4.027,50508.441,9613.594,0.0,0.0,31.879,0.0,119164.08600000001,0.05814763390771103
CO,2011,7.94,264310.2,5121.9,51.6039360393604,12.484878692356222,0.03327223862653561,8.541280742945297,0.014624468074499575,3.9435979494109246,0.01864777055203648,0.0,2173.882,37.014,95.87,191.515,622.822,0.577,11.568,199.042,465.08,6.238,0.822,16.152,69.422,420.736,28.061,15.259,41.762,1.003,4540.586,383.513,0.07,0.0,146.69,0.0,9467.684000000001,0.035820350482122905
CT,2011,7.91,236816.3,3588.63,65.99072626601237,12.375040014082465,-0.005202721794654863,8.185525793049676,0.002639584110225357,4.1895142210327885,-0.007842305904881108,0.0,3276.124,48.923,409.188,209.187,469.724,7.22,277.64,400.562,551.945,12.402,0.128,28.614,5.565,162.608,38.664,0.528,161.062,5.095,6469.246,681.415,227.237,93.358,0.06,3.679,13540.173999999999,0.057175853182403404
DE,2011,7.74,60821.8,907.59,67.01462113950132,11.015703556321204,0.04773460343311342,6.810792734775353,0.008786935976824672,4.204910821545851,0.03894766745628697,0.0,0.0,16.883,0.0,87.988,113.753,0.11,58.753,128.935,86.773,1.982,0.394,795.148,0.78,50.031,4.688,0.0,319.583,8.674,1177.724,341.965,16.229,50.054,0.0,1.147,3261.5939999999996,0.053625410625795344
FL,2011,8.06,746535.3,19055.61,39.17666765850057,13.523198182184295,0.01117081270363407,9.855116825390688,0.01105342801950826,3.6680813567936075,0.00011738468412580971,0.32,18378.13,560.163,137.578,698.1,2268.475,9.42,3122.37,394.276,612.674,8.314,19.5,273.635,15.688,1253.518,345.673,30.401,232.17,4.605,0.0,1869.87,1.12,1339.28,59.98,0.0,31635.26,0.04237610733209802
GA,2011,7.99,427826.9,9803.63,43.639641642942465,12.966473953503986,0.03125012077967959,9.19050800423776,0.00936886843748752,3.7759659492662245,0.021881252342190294,76.704,5080.777,161.803,0.0,360.67,932.703,0.0,0.0,228.858,343.851,2.913,0.624,43.127,23.475,296.786,30.374,0.0,74.116,5.641,7658.782,670.41,0.0,11.636,0.0,0.0,16003.25,0.037405899442040695
HI,2011,7.84,70630.1,1379.56,51.19755574241063,11.165211678230934,0.03412952580089801,7.229519886731076,0.011343048327668193,3.935691791499858,0.022786477473229372,0.0,2495.807,48.054,0.0,143.455,95.31,0.0,117.94,125.797,309.199,0.0,0.0,1.479,0.432,104.923,0.349,15.785,27.386,1.171,1247.291,67.859,6.899,48.593,0.0,0.0,4857.728999999999,0.06877703698564774
ID,2011,7.98,56516.4,1584.27,35.67346475032665,10.942286140502382,0.023290772729744447,7.3678790123941,0.008525957405628226,3.5744071281082817,0.01476481532411622,0.0,1187.07,7.934,0.0,68.754,238.983,0.838,2.43,49.505,60.692,1.409,0.336,1.954,31.127,134.108,10.747,47.686,66.304,3.977,1169.247,170.214,0.62,0.0,7.787,0.0,3261.7219999999998,0.05771284087450722
IL,2011,7.87,687951.0,12867.78,53.463068221558025,13.441472893448918,0.03888296706749195,9.462481791538847,0.0021191591044598113,3.97899110191007,0.03676380796303125,58.273,7420.829,268.276,491.241,339.387,1314.194,6.746,1844.536,588.262,1340.156,11.906,1.358,336.36,40.937,1608.09,105.406,28.189,370.54,22.555,11717.504,2805.458,122.241,37.993,0.0,0.0,30880.436999999998,0.04488755303793439
IN,2011,8.0,288942.9,6517.25,44.33509532394799,12.573984369718822,0.029666061018293277,8.782207786805753,0.004103694235329414,3.791776582913069,0.02556236678296342,5.232,6269.721,43.494,864.325,185.439,819.164,3.5,208.568,470.248,122.607,10.096,6.321,7.171,17.499,300.855,206.353,0.0,35.082,69.203,4583.977,681.537,148.676,0.0,1.825,0.0,15060.892999999998,0.052124115179850404
IA,2011,7.99,148102.2,3066.77,48.29256840258644,11.905657854973377,0.04195791967117657,8.02838016945351,0.0052144835273821855,3.8772776855198674,0.03674343614379483,0.0,2321.044,14.273,276.657,97.098,447.992,3.918,0.0,226.693,27.756,12.284,18.024,39.426,28.288,500.775,10.682,11.041,109.182,1.858,2851.449,250.272,65.535,11.245,0.0,0.0,7325.492,0.04946241176700954
KS,2011,8.01,135528.5,2869.68,47.227739678291655,11.816937229288518,0.05738296312916802,7.961955804279434,0.003983978593284476,3.854981425009084,0.0533989845358831,71.876,2487.499,113.247,0.407,159.824,436.855,0.011,0.448,102.496,32.18,3.352,0.019,42.352,24.608,188.281,21.481,5.163,46.048,2.612,2689.843,246.518,0.229,0.0,122.152,0.0,6797.500999999999,0.050155509726736436
KY,2011,7.86,170004.7,4370.82,38.89537889915394,12.04358136270905,0.03097029422587738,8.38270591350748,0.0051288750941882455,3.6608754492015683,0.02584141913168647,514.814,2896.252,113.252,0.179,128.732,732.826,4.607,62.286,299.701,656.512,5.759,0.262,99.126,25.497,203.492,15.737,0.0,114.268,4.402,3417.779,516.523,41.351,3.123,342.32,0.0,10198.8,0.059991282593951804
LA,2011,7.92,229215.1,4576.24,50.08808541510061,12.342416142978994,0.013410191676092253,8.428632979236756,0.006929183683082485,3.9137831637422384,0.006481007993010213,51.791,2812.804,55.948,671.891,535.565,607.54,5.115,10.569,142.064,289.714,0.0,0.0,84.858,27.505,104.926,12.228,11.329,106.451,4.101,2403.956,196.732,1.074,0.0,729.26,0.0,8865.421,0.038677299183169
ME,2011,7.9,51867.1,1328.47,39.04273336996695,10.856439956779202,0.0027569873648118914,7.191783183085654,0.0006174420026585636,3.6646567736935474,0.002139545362154216,45.514,1010.241,17.464,28.029,89.544,239.446,2.342,31.886,145.229,118.464,5.99,0.73,8.524,15.84,97.726,8.536,0.0,102.838,8.546,1420.982,208.997,49.323,19.619,0.0,0.0,3675.81,0.07086978065093287
MD,2011,7.97,327726.7,5840.24,56.115279509061274,12.699935308328474,0.03543547017437909,8.672527170868271,0.008850330620749247,4.027408137460203,0.026585139553630732,793.304,3896.7,30.434,26.46,410.287,752.171,1.159,131.566,407.57,997.667,1.177,28.657,94.294,15.426,444.133,26.277,0.0,156.165,1.989,6644.962,775.845,216.033,125.14,0.0,109.27,16086.686000000002,0.049085674130304305
MA,2011,7.89,426013.2,6614.22,64.40868311002657,12.962225610686946,0.03785595947086762,8.796977155764473,0.007250048068753401,4.165248454922473,0.030605911402115105,6.167,4920.521,73.661,3.362,319.844,660.829,1.457,24.132,577.36,525.198,3.122,0.324,24.073,5.166,378.084,87.229,0.0,235.333,121.127,11617.6,1931.571,309.638,166.84,0.0,115.008,22107.646000000004,0.0518942746374995
MI,2011,7.91,401069.1,9883.05,40.58151076843687,12.901889010645453,0.036666085604208476,9.198576447555938,0.0005516013024049471,3.703312563089514,0.03611448430180353,1970.274,9657.8,143.213,114.017,271.256,963.507,5.258,28.059,969.676,959.224,16.198,0.0,20.839,49.06,894.9,54.454,25.094,171.658,168.14,6417.078,728.842,0.2,123.255,69.87,0.0,23821.872,0.05939592952935043
MN,2011,7.83,285408.1,5346.62,53.38103325091366,12.561675364841475,0.045782513687514736,8.584219864534754,0.00669762439126842,3.9774555003067213,0.03908488929624676,774.891,4657.395,77.85,35.825,354.306,847.897,0.58,0.049,421.665,1840.116,1.842,1.095,7.737,56.168,583.498,45.161,1.59,345.741,71.077,7482.396,1003.657,161.309,153.456,27.618,0.0,18952.919,0.06640638089808945
MS,2011,7.94,96408.1,2979.15,32.36094187939513,11.476345501965008,0.011923542254804076,7.99939330391291,0.0028673396935392503,3.4769521980520985,0.00905620256126527,24.454,2969.375,42.128,146.976,175.712,417.088,0.0,1.903,157.569,306.872,2.852,13.127,126.722,15.25,129.078,34.055,8.552,86.867,39.156,1397.578,347.963,0.019,0.0,105.1,1.383,6549.778999999999,0.067938057071968
MO,2011,7.95,259645.0,6011.18,43.1936824383898,12.467070592395352,0.006753482003643896,8.701376347691465,0.00251347857495432,3.765694244703887,0.004240003428688688,29.719,2972.654,32.959,397.831,283.614,720.404,0.0,0.0,105.517,115.216,4.963,1.916,79.487,31.276,265.331,15.466,19.425,137.305,19.794,4534.346,323.593,1.946,10.802,0.005,12.007,10115.576,0.038959255907103925
MT,2011,7.98,40616.4,997.52,40.71737910016842,10.611927204914368,0.06387365782518373,6.905272198688331,0.0068301535487682585,3.706655006226036,0.057043504276415025,243.684,0.0,24.85,49.839,69.489,209.416,0.014,50.518,85.934,43.312,2.109,4.35,3.089,46.526,136.658,8.022,0.008,98.685,8.391,812.629,123.985,0.04,0.0,278.372,3.596,2303.516,0.056713938212150754
NE,2011,8.07,99954.2,1840.91,54.29608182909539,11.512467360056194,0.08525774799307051,7.518015293563353,0.00616811654527627,3.99445206649284,0.0790896314477938,0.119,1542.62,27.668,4.998,52.644,318.054,0.191,57.215,66.134,24.318,1.01,0.623,3.213,13.484,87.657,12.077,0.0,13.613,27.427,1721.548,154.945,1.551,10.34,4.44,0.0,4145.889,0.04147788687218747
NV,2011,8.02,126675.6,2713.11,46.69018211572697,11.749384766863384,0.02415589319720901,7.905850857358547,0.003925708427609642,3.8435339095048375,0.02023018476959937,320.228,2931.547,40.479,885.808,235.792,291.238,0.0,22.82,107.839,173.643,0.0,111.898,70.845,8.854,151.688,21.474,0.0,243.489,4.788,0.0,0.0,0.0,55.557,272.24,381.901,6332.128,0.049986958814483604
NH,2011,8.15,65449.6,1320.44,49.56650813365241,11.089035659783848,0.019733660574551948,7.185720293370537,0.002752869308888073,3.90331536641331,0.016980791265662987,399.498,0.0,12.751,0.172,71.418,159.216,1.265,83.625,232.03,334.443,3.996,0.146,37.015,9.314,120.342,5.683,9.923,93.371,0.527,75.664,518.405,0.27,82.031,0.0,0.0,2251.1049999999996,0.03439448063853713
NJ,2011,7.83,498959.3,8828.55,56.516562742466206,13.12027980828095,0.008011616220693796,9.085746067203058,0.003301568689966672,4.034533741077893,0.0047100475307289,4.228,8144.397,131.442,266.263,465.081,524.167,0.0,943.383,788.48,658.612,10.885,63.871,246.27,13.163,587.524,51.089,5.883,517.04,2.112,10617.034,2216.438,642.182,283.209,0.0,0.0,27182.753,0.05447889837908623
NM,2011,7.86,86683.3,2080.71,41.66044282961105,11.3700165259916,0.03099335944577497,7.640464460603866,0.007767835030875858,3.729552065387735,0.02322552441490089,58.329,1891.591,44.578,69.913,121.562,231.654,0.413,29.029,74.612,105.212,1.62,0.262,21.224,57.034,198.035,3.704,0.597,26.617,0.0,1096.922,229.8,0.005,0.0,666.383,0.0,4929.096,0.05686327124140405
NY,2011,7.73,1237277.6,19499.92,63.4503936426406,14.0284240401022,0.020241427043725224,9.87816564197932,0.0051393587856960465,4.1502583981228796,0.01510206825802829,0.0,11581.018,230.074,0.713,1282.08,1609.423,21.484,954.205,1613.01,5075.955,47.926,0.071,72.992,61.008,1268.9,128.684,25.294,227.426,1.393,36209.216,4015.628,1219.248,692.143,0.0,1607.261,67945.15199999999,0.05491504250945785
NC,2011,7.96,426569.3,9658.91,44.16329585843537,12.963530118060396,0.025786937299525192,9.17563608440113,0.008768091112420606,3.787894033659265,0.017018846187103254,0.0,6185.008,310.616,16.747,501.06,1663.047,0.0,400.665,289.504,567.854,16.077,0.0,500.226,16.663,568.268,127.852,0.0,207.34,7.945,9869.492,1092.078,26.788,31.733,1.61,0.0,22400.572999999997,0.052513326674001146
ND,2011,8.01,41437.5,685.53,60.44593234431754,10.631941546928218,0.149332542017099,6.5301922617209165,0.01585000982280249,4.101749285207302,0.1334825321942974,2.292,776.378,7.796,8.183,36.686,170.853,0.661,38.062,25.302,105.264,0.31,0.738,0.0,14.232,92.546,4.094,0.003,61.375,0.0,433.116,160.64,0.0,0.0,1021.709,0.0,2960.2400000000002,0.07143867269984917
OH,2011,7.78,523355.0,11545.74,45.32883990112371,13.168015289073258,0.05276172660993339,9.354071816746163,0.0005449381318207713,3.813943472327094,0.05221678847811262,0.0,7767.709,93.986,0.0,467.286,1757.224,7.571,1194.452,855.61,447.413,43.281,11.988,1496.467,38.713,710.956,91.092,25.15,848.23,20.44,8820.082,237.205,72.081,0.0,11.197,0.0,25018.132999999998,0.047803370561091414
OK,2011,8.05,165091.4,3788.82,43.57330250579336,12.014254538908865,0.07465644350867784,8.239809903951915,0.007633007997043251,3.77444463495695,0.06702343551163414,0.0,2177.458,94.902,17.082,183.779,447.543,1.13,34.443,259.226,28.954,1.204,123.56,39.753,19.032,637.218,15.039,0.005,93.613,15.622,2385.413,353.972,5.725,10.875,830.662,0.0,7776.210000000001,0.04710245354997293
OR,2011,7.84,170620.6,3872.67,44.057613997577896,12.04719765704307,0.04063138506095143,8.261699470617343,0.009094414637594639,3.7854981864257264,0.0315369704233559,21.846,0.0,16.294,0.029,60.302,441.858,1.202,91.22,262.799,223.319,3.08,4.402,26.665,42.797,480.781,29.239,21.949,230.022,6.371,5493.119,468.606,76.25,2.028,13.199,0.0,8017.3769999999995,0.0469895018538207
PA,2011,7.9,618555.4,12747.05,48.525376459651454,13.335142038347447,0.032083258955820426,9.453055151266796,0.002799856965616243,3.8820868870806517,0.02928340199020507,47.658,8951.757,307.664,1415.734,926.818,2064.196,14.843,1230.536,1126.362,745.864,16.618,27.606,632.682,71.198,834.338,61.934,68.654,847.488,17.502,9831.427,1978.061,778.597,328.9,0.0,25.849,32352.285999999996,0.05230297237725189
RI,2011,7.79,50169.8,1053.83,47.607109306055065,10.823168531024269,0.013998313728231793,6.960186425770044,-0.00015181562022092976,3.8629821052542255,0.01415012934845361,2.122,812.824,12.282,0.0,84.253,123.474,1.318,104.405,134.961,164.371,0.053,0.423,4.287,1.71,53.954,0.491,0.0,31.477,0.866,1025.584,130.644,16.878,6.906,0.0,0.0,2713.283,0.05408199753636649
SC,2011,7.98,170077.9,4672.66,36.398518188783264,12.044011846368786,0.037341811771025135,8.44948378165409,0.007908933196757673,3.594528064714696,0.02943287857426613,8.311,2793.683,151.355,37.65,157.637,527.829,0.0,28.395,24.692,323.403,9.676,1.997,89.654,17.891,202.339,9.629,0.0,152.446,13.085,2907.731,216.082,0.008,32.279,0.0,0.0,7705.772000000001,0.045307309180087484
SD,2011,8.13,41690.2,823.74,50.610872362638695,10.63802136817684,0.10036199268142276,6.713854946137569,0.009207775139962848,3.9241664220392716,0.09115421754146036,0.0,808.091,18.749,9.022,65.176,127.437,0.654,3.369,62.539,58.904,0.757,7.166,3.932,27.749,52.324,3.697,0.0,88.047,16.444,0.0,15.208,0.0,0.19,10.596,0.0,1380.051,0.03310252769235936
TN,2011,8.01,267487.6,6400.3,41.79297845413496,12.496828489103578,0.04508358018934544,8.764100143249165,0.0070211376387376845,3.732728345854414,0.0380624425506082,0.0,6186.336,123.266,0.0,666.932,845.393,0.0,10.97,290.747,452.843,1.2,0.291,640.228,30.943,262.386,45.363,7.305,292.036,8.506,189.518,1068.573,113.351,120.96,2.355,37.508,11397.01,0.04260761994200853
TX,2011,8.05,1331138.4,25645.5,51.90534011814938,14.101545073939944,0.07309969689739049,10.152123396611273,0.015862805451760664,3.9494216773286697,0.057236891445628046,0.0,21793.858,871.147,38.755,1350.468,3108.416,7.744,631.024,1501.797,4495.21,58.703,8.765,3961.502,96.97,1618.563,128.753,20.978,609.41,166.429,0.0,0.0,0.0,0.0,2677.604,0.0,43146.096,0.032412930165638676
