ISO_Code,Year,Summary,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation
LSO,2018,6.607430803672271,5.756812177688053,5.13794306440241,8.00306583710518,6.600133300103622,7.53919963906209
LBR,2018,6.325244833049056,6.631366329808591,4.261137053745303,8.159219638880744,6.361733201924271,6.212767940886374
LBY,2018,4.838457287231199,5.0775,3.4973993955774736,7.642739641262301,1.975264296349993,5.999383102966228
LTU,2018,8.125118955962545,7.329737535345617,7.184319635338262,9.253882769849621,8.55909327908299,8.298561560196235
LUX,2018,7.8555933809869005,5.528657747764369,8.164399705859054,9.304177422447845,8.334761488957984,7.945970539905251
MDG,2018,6.2642114414761725,7.727913630847435,3.0923042747585385,7.6543876454808615,6.706020217457202,6.140431438836828
MWI,2018,5.942508563155653,6.477433952327526,5.320918023188462,6.878933409807686,4.871673866390327,6.16358356406426
MYS,2018,7.485406329443064,6.94275371403142,5.835288350593885,8.436875621372772,7.626308824211293,8.58580513700595
MLI,2018,5.885614395339479,6.07654159245738,3.5267437139719235,7.408648084336592,6.0700147122676995,6.346123873663796
MLT,2018,8.014283530673783,7.03012149382914,6.381394992181711,9.512182304885876,8.718635299745651,8.42908356272653
MRT,2018,6.273372914926748,6.8615601202615,3.511122556435589,8.057831835932596,5.954112422216336,6.982237639787718
MUS,2018,8.247871089025717,8.056989323425743,6.841254492839227,9.518983539636569,8.533046221035889,8.289081868191156
MEX,2018,7.17308910870283,8.259747796121172,4.741516303196895,8.129015582073766,7.63121194092824,7.103953921194076
MDA,2018,7.221427528498152,7.551158679275526,5.5615807405940005,8.211082203242334,7.349698284418009,7.433617734960889
MNG,2018,7.463937012512565,7.492070968802233,6.116618519346499,8.918656137921909,7.083817751506824,7.7085216849853575
MNE,2018,7.485407338349437,6.725493697478991,5.417440054254432,9.639365799924075,8.501872099769628,7.142865040320058
MAR,2018,6.756381296381346,6.591370474535542,5.704804855086345,7.213669527695469,6.890746244705395,7.38131537988398
MOZ,2018,6.111076086884642,5.586494658211745,4.392043603000563,7.463373271679552,6.914800746018016,6.198668155513335
MMR,2018,5.79265292292781,7.315260504201682,3.7068881799935025,6.734908175905657,4.9425481920030885,6.263659562535125
NAM,2018,6.797373532345198,6.802760355368305,6.359082803101287,6.73306175221648,5.9173129327185325,8.174649818321386
NPL,2018,6.669056929722929,7.369305766238052,5.037679598370214,6.892421954753095,6.586819306155655,7.459058023097629
NLD,2018,7.922095279671055,5.130336410523936,8.349527163137656,9.308514944203672,8.738002661663792,8.084095218826214
NZL,2018,8.556381230785892,6.604773073106825,8.681433737080999,9.720010635578205,8.76258452051099,9.013104187652445
NIC,2018,7.08089035418986,6.6398151260504195,4.290894544947071,9.417097382212397,8.135512605961376,6.921132111778035
NER,2018,5.83696185721284,6.458284494678487,3.711324493892561,6.937252705053744,5.750988724214465,6.326958868224941
NGA,2018,6.9788571130845884,8.36901747414099,3.703119608222324,8.967599752918488,6.043940984054785,7.81060774608635
MKD,2018,7.173040788523686,7.294254021057876,4.539123428561194,8.138372751160727,7.755116409619865,8.138337332218766
NOR,2018,7.714980720538561,5.245838413742883,8.514654965102288,9.159150205071107,7.949428221213717,7.705831797562816
OMN,2018,6.73121044905924,5.015790030916913,5.24165736980686,8.405182037278,8.1927345863076,6.800688220986827
PAK,2018,6.06860331211759,7.962191671026551,3.6305787942824503,6.577302867824167,5.676001455890321,6.496941771564462
PAN,2018,7.808390950560563,7.703364939436265,5.531361873563017,9.869044559679114,8.922321487628267,7.015861892496157
PNG,2018,6.236090058210371,5.648065401744443,4.571432251354034,5.977804367586896,7.485585432255631,7.4975628381108494
PRY,2018,7.233390028297128,8.44023949316997,4.379295211787929,9.557929090032705,7.250603644576634,6.5388827019184
PER,2018,7.781663291859675,7.672480174663827,5.292135295322235,9.82967081429623,8.697624788958565,7.416405386057519
PHL,2018,7.342329528047129,8.429515146658117,4.309384804013424,9.448334192999509,7.079315679657971,7.445097816906628
POL,2018,7.087090152675236,5.640048931834314,6.11877036869445,8.319774676402986,8.04340700767877,7.313449778765661
PRT,2018,7.678467714704209,6.248069241865683,7.21418104172706,9.350132670475263,8.649532557093693,6.9304230623593455
QAT,2018,7.0128469542267435,5.937786996847097,5.386098969020018,8.243309262248278,8.36514284726057,7.13189669575775
ROU,2018,7.844692575681151,7.257667815355025,6.252125634396971,9.330523886777103,8.787452970096346,7.595692571780309
RUS,2018,6.8516683145444714,6.489303494149704,5.146928508669455,9.08542803120721,6.929174458603102,6.60750708009289
RWA,2018,7.344467016475001,5.658062709050693,6.091910010489585,9.463699761452876,7.633270067876826,7.875392533505024
SAU,2018,6.368780083197451,4.683955403324889,4.863505913553042,8.638756702958588,6.933434986097914,6.724247410052819
SEN,2018,6.297134961527827,7.299953598333066,4.358530725510083,7.173385185581912,6.813471318369152,5.84033397984492
SRB,2018,7.133483708944435,6.712575691065649,5.452073641145551,8.469561653543384,7.768018196967982,7.265189361999604
SYC,2018,7.682137354665653,7.462936773476294,5.722104456595835,9.283824828603699,8.267003435232327,7.674817279420111
SLE,2018,5.8654537773092414,7.348988327065324,4.390320276759162,6.81762753983253,5.730747441679558,5.039585301209634
SGP,2018,8.821457428926836,7.567108499530602,8.257454531334602,9.836545181655236,9.439686997957864,9.006491934155873
SVK,2018,7.614237336853401,6.316187346873354,6.247582600842557,9.318977781474993,8.351002001982112,7.837436953093991
SVN,2018,7.402282164656166,5.3998163308100855,6.640179649126903,9.527151272588334,8.201462778217941,7.242800792537565
ZAF,2018,6.9410246324278235,6.918720565132366,5.877908900348903,8.207087541277893,6.424049647258351,7.277356508121609
ESP,2018,7.853441682583063,6.430872575733291,7.313303568676608,9.33691393326917,8.411267250752703,7.774851084483544
LKA,2018,6.8230560239190226,8.427501443394217,5.080435197207093,8.077836083665598,5.472645401028903,7.0568619942993
SDN,2018,4.18284510463958,8.622306058663247,2.521984929544916,2.466235740732225,2.6757352350748995,4.627963559182611
SUR,2018,6.41854964233538,5.745877020944587,4.512157543601996,7.55521171176793,6.80900348972928,7.470498445633102
SWE,2018,7.7359139215515595,4.69189674737456,7.89265790178541,9.783613400492522,8.504434548754297,7.806967009351016
CHE,2018,8.542312573582471,7.705238259336431,8.678450945658781,9.834964929236602,7.920969761489799,8.571938972190742
SYR,2018,5.54435374729715,6.8480496721904744,3.027334453902068,8.089548422257238,4.708285509780104,5.048550678355867
TWN,2018,7.9778683458230315,7.303391774241487,7.102403485063133,9.716242068845055,7.718793754649558,8.048510646315925
TJK,2018,6.176875654747446,5.534534094581559,4.776876935363654,7.642434680507044,6.254117908682878,6.676414654602099
TZA,2018,6.756921247779138,7.218422072007883,5.311169726737067,8.242383662793216,5.977672879290935,7.034957898066593
THA,2018,6.859273991539778,7.090026395363756,4.895827025509886,8.569311932314983,6.823843332709712,6.917361271800554
TLS,2018,6.3692965723128125,4.656689373297002,3.356085046111611,8.45563314174378,8.274984197075547,7.103091103336123
TGO,2018,6.334535988507209,7.094765504412946,5.378395119620152,7.131535450828203,5.63795246841979,6.430031399254954
TTO,2018,7.276024466598256,7.2604226360319215,5.227612171375045,9.17234980537251,7.935543048436308,6.784194671775495
TUN,2018,6.066576947495274,5.401597073451179,5.031015326307459,6.634586157878767,6.669655416233664,6.5960307636053015
TUR,2018,6.691023397402016,7.031264064753967,4.774557126463548,8.501890922182518,7.168405166745451,5.978999706864595
UGA,2018,7.421691107615541,7.55477731092437,4.352092476704979,9.4984655902785,7.820372948447247,7.882747211722612
UKR,2018,6.176231721570137,6.856076737201358,4.8792903018968,5.668180897212071,6.842035645086546,6.635575026453906
ARE,2018,7.082278794219766,5.539849655393492,5.0683522284106655,8.979461062723,8.34220146491689,7.481529559654784
GBR,2018,8.148446857467619,6.559150208578677,7.739561019540677,9.543884400432509,8.449016704047995,8.450621954738242
USA,2018,8.262727086681553,7.4052996130332245,7.646651127543289,9.69320187637464,7.783406721093902,8.785076095362705
URY,2018,7.337535111837761,6.5373260668640985,5.779252217188738,9.096247520755494,8.248910060788319,7.025939693592157
VEN,2018,3.3086004039537165,4.551614371567763,2.3364572100882133,0.6921010649902805,6.411288543664684,2.551540829457642
VNM,2018,6.237837264428807,6.252575974270654,4.98906295489941,6.829708885514234,6.214188739244049,6.903649768215686
YEM,2018,5.444288930005415,7.874661313837185,2.7437230867884326,6.905694290708764,5.322225971122331,4.37513998757036
ZMB,2018,7.204292337257638,7.524058823529411,5.069463191013086,9.22534509006511,7.708313287670813,6.494281294009774
ZWE,2018,5.310209928632647,4.378478361916974,4.042090149863409,6.044909572571347,5.7820704842713,6.303501074540201
ALB,2017,7.7341086563420465,7.515935598647599,5.515177054447805,9.622888080696349,8.183826679563381,7.832715868355092
DZA,2017,4.782037207112233,4.521465556081577,4.143575246396242,7.399067591961719,2.5799971637677723,5.2660804773538565
AGO,2017,4.885597052034442,7.256864317688935,3.340124488611161,5.502055999639217,2.9637868699875565,5.365153584245339
ARG,2017,5.956658410099722,6.160165212590869,4.742649268449709,6.616740771191672,6.313792471801179,5.949944326465178
ARM,2017,7.792810588298282,7.794688640734108,5.697437896664915,9.61199066037199,8.473475480254866,7.3864602634655325
AUS,2017,8.246942062148037,6.873951194101619,8.309676704756255,9.558953479616227,7.824300705631055,8.667828226635029
AUT,2017,7.849523074285569,5.693369931078698,8.228197474959382,9.225824700688518,8.443808438189315,7.656414826511934
AZE,2017,6.319080359815756,5.45620008198305,5.286985250896919,6.849835706535432,7.232618511417383,6.769762248246003
BHS,2017,7.344194849187872,8.846860474435005,6.764972256585641,6.563727145278085,6.086891582154028,8.458522787486606
BHR,2017,7.15582648778734,6.731547912898128,4.359444386100149,9.353018206392932,8.181747066434731,7.153374867110757
BGD,2017,6.086997401750231,8.282589091038485,2.8819719512967983,6.978679135353554,5.831603608110506,6.46014322295181
BRB,2017,6.5650228238932105,6.900232296581154,5.989298227036273,6.3819468377515305,6.277081449600835,7.276555308496253
BLR,2017,6.683885178207268,6.39763928514185,5.6855754946080435,7.444289943980324,6.892517044705011,6.9994041226011126
BEL,2017,7.612839803115745,4.730855505690014,7.430712708530085,9.210488887381066,8.448649533969407,8.24349238000815
BLZ,2017,6.669731034764814,6.923333503863075,5.020525593123074,7.321684715350488,6.35369132472132,7.729420036766117
BEN,2017,6.313887373833289,7.079542826370779,4.396631749896827,7.24114944007673,6.137751352786495,6.714361500035615
BTN,2017,6.716596591105684,7.130552389115873,5.858233291908202,6.901085329338907,6.013659869221954,7.679452075943485
BOL,2017,6.39244837506955,6.077890687610194,4.060540480957761,9.338436803705141,7.070228444207396,5.415145458867261
BIH,2017,6.887387517070128,6.46809369190936,4.478978900071143,8.277627494636981,7.710061026852677,7.502176471880482
BWA,2017,7.625602702260565,6.846658025567512,6.070784724722699,9.414242007036018,7.740788453841189,8.055540300135405
BRA,2017,6.677696537745016,6.819140006411284,5.372434798744495,9.358876022230486,6.958299846731004,4.87973201460781
BRN,2017,7.3042901096603785,6.666666666666667,5.187664499850421,8.886097671974962,7.238500539673678,8.54252117013616
BGR,2017,7.787833243163834,7.167456223458117,5.790578736570507,9.478578318317915,8.604729004295711,7.897823933176922
BFA,2017,6.06370918334234,5.9922825644948094,4.214024312297414,6.903173024196754,6.23826291337208,6.970803102350643
BDI,2017,5.772874314135868,6.59802328819988,3.4841282617884013,8.136572128196775,4.76755615439961,5.878091738094675
CPV,2017,7.284803315257794,7.700873617566918,6.352338166278932,8.3932465445331,6.8443180431561155,7.1332402047539025
KHM,2017,7.132122030531846,8.374839120862344,3.621921113306674,9.364584310958318,7.699255822848418,6.6000097846834755
CMR,2017,5.784584050403918,7.452311895041525,2.774664512105172,7.237515233209269,5.066834106342791,6.391594505320836
CAN,2017,8.221684285373712,6.66063576790975,8.30821164796813,9.588620396089496,7.709184011141121,8.841769603760065
CAF,2017,5.290133307459099,6.13601916793183,3.2562303049030334,6.531478512785542,5.188720033396139,5.338218518278949
TCD,2017,5.427280004632665,7.597881260962259,2.5741292102443913,6.923626751843633,5.028995248247267,5.0117675518657725
CHL,2017,7.913991818760673,8.055564914249079,6.7003390749747345,9.462420594628945,8.251593599147036,7.100040910803571
CHN,2017,6.498716224681767,6.148153905158795,5.165655029388345,8.496925101600375,6.523868665923125,6.158978421338197
COL,2017,6.746885751216607,6.708853588641449,4.819364540242261,8.209276974978357,6.57359546375756,7.423338188463408
COD,2017,4.959456940248888,7.831911764705883,2.7421386055807817,4.481282158157275,5.140790259762822,4.601161913037676
COG,2017,5.1614674214617615,6.43364705882353,2.9377521640367514,5.738243498346143,5.361089593587227,5.336604792515157
CRI,2017,7.727848065798328,7.389496945687259,6.432698373876101,9.762119847774446,8.251615634094168,6.8033095275596684
CIV,2017,6.097543876167306,6.725355208023264,4.106325443889143,7.222483056185353,5.51613886452056,6.917416808218209
HRV,2017,7.425431666397455,5.987636574416281,6.011850087452484,9.37440644127353,8.352734238645917,7.400530990199068
CYP,2017,7.851212753735453,7.465226558743389,6.188044582789348,9.162433723704652,8.554402285688536,7.885956617751341
CZE,2017,7.87997748963611,6.678307661484213,6.924261198007635,8.87297820466567,8.51229631497644,8.412044069046598
DNK,2017,8.181326726697744,5.139760939635821,8.528585185090085,9.870161064191418,8.79013260579633,8.57799383877507
DOM,2017,7.44048626253541,8.678733050168296,4.509956998976712,9.480786779753679,7.975517960618713,6.557436523159649
ECU,2017,6.5120805034273745,6.561203197229446,4.37079575728493,8.495406645646867,6.817530227888962,6.315466689086668
EGY,2017,4.937738352299951,5.245292742264027,3.462414107470904,5.581803210197587,5.987060637678754,4.412121063888487
SLV,2017,7.363622731680264,8.640758708701117,4.245143462506887,9.880249383055707,7.858792948955394,6.193169155182218
EST,2017,8.027046572241797,6.4037769492362795,7.678759510356519,9.07779857651239,8.699614461585282,8.275283363518517
SWZ,2017,6.069341988746097,4.868104984773201,3.6834867141412544,7.771780838123534,6.67149202879024,7.351845377902254
ETH,2017,5.731073247583348,6.061181934414877,4.533792695005577,6.363344910183782,5.132149776903765,6.564896921408735
FJI,2017,6.504194130429094,5.841622069337468,5.107769870289187,6.912313902194896,5.9399221740690065,8.719342636254915
FIN,2017,7.866227093016802,5.004677989430983,8.654732990375797,9.213265365085862,8.51572967483363,7.942729445357741
FRA,2017,7.603314526039403,5.371562737093695,7.382593246459596,9.281301958529209,8.444161649740684,7.536953038373828
GAB,2017,5.898405292423389,6.573077496393653,3.07481699496209,6.207842578139752,6.217191641843126,7.419097750778325
GMB,2017,7.19658424237106,6.742902009961455,5.172798322147658,9.462987107099108,7.441483797065988,7.16274997558109
GEO,2017,8.179522622592128,7.97098812637971,6.624960535876022,8.892539332062869,9.065314161884126,8.343810956757906
DEU,2017,7.9729195963808595,6.0740113800288515,7.854547036777076,9.263704289504842,8.384436658930513,8.287898616663014
GHA,2017,6.652980173669943,8.575754688251322,5.399779880198698,5.9488197251390975,6.3956613085754555,6.944885266185142
GRC,2017,6.701313819480151,4.416993691754631,6.008033129235866,7.784606216548496,7.945409346281778,7.351526713579987
